personCLASE,corpus,palabras,signal_mean_chroma_stft,signal_mode_chroma_stft,signal_mean_mfcc,signal_iqr_mfcc,zero_crossings,signal_mean_spectral_bandwidth,signal_mode_spectral_bandwidth,signal_mean_beats,signal_estimate_tuning,fftfreq_mean,fftfreq_mode,fftfreq_iqr,mean_SIGNAL_chroma_cq,signal_iqr_chroma_cq,signal_mean_y_harmonic,signal_median_y_harmonic,signal_mean_percussive,signal_mode_percussive,signal_median_stft,signal_iqr_stft,signal_median_spectral_bandwidth,mean_signal_spectral_contrast,signal_iqr_percussive
FEMALE,1,45,0.40893108,0.05864786,-7.5368533,23.2589767,5014,3392.292955,3267.140639,25,0.03,2.34E-18,-0.49998972,0.49998972,0.33652306,0.449473193,-0.000133202,0.000380693,0.000176404,-0.09924075,0.061661143,0.542546882,3148.572408,19.0619349,0.049075482
FEMALE,1,51,0.3272177,0.023452483,-12.157975,27.00954938,1812,3170.009402,3067.770562,25,0.18,1.04E-17,-0.499988177,0.499988177,0.2542555,0.345264439,-1.15E-05,0.000778637,7.65E-05,-0.037334695,0.018698115,0.186024951,2839.659364,20.91233932,0.025621982
FEMALE,1,52,0.32474682,0.023568938,-10.196888,27.26478291,307,2950.321989,3704.415847,13,-0.46,4.05E-18,-0.499970416,0.499970416,0.28273878,0.388993326,6.08E-05,0.002732912,6.42E-05,0.031683404,0.036091723,0.394255091,3057.238617,21.21464129,0.038522294
FEMALE,1,53,0.37127158,0.008420517,-7.7882457,23.28162885,3201,3002.254274,3023.492197,38.5,-0.47,-9.86E-06,-0.5,0.499990141,0.31289124,0.519512609,-0.000130593,0.000181642,0.000187546,-0.08242736,0.016990121,0.239420805,2964.632829,19.40728722,0.04124753
FEMALE,1,54,0.33949742,0.03667801,-10.119552,25.50848877,3571,2654.922117,2416.235358,20,-0.07,-1.12E-05,-0.5,0.499988841,0.25630733,0.331901622,-1.26E-05,0.000439309,9.61E-05,-0.1148549,0.020244576,0.210431835,2239.216594,21.08668755,0.042702538
FEMALE,1,55,0.32616124,0.44357073,-11.157713,26.21746302,2429,2614.519159,2140.016809,16,-0.3,7.03E-18,-0.499986252,0.499986252,0.24261273,0.270904732,-1.99E-06,0.000441646,7.74E-05,-0.04622137,0.021493021,0.203668661,2459.468489,21.36814932,0.039435253
FEMALE,1,56,0.40714514,0.29479814,-7.5379605,23.28066158,3210,3400.700485,1866.855894,3,-0.48,-1.20E-05,-0.5,0.499988043,0.36214757,0.551238619,-1.15E-05,-0.001149343,6.36E-05,-0.03918658,0.0847754,0.45784455,3237.203758,19.52463228,0.048852921
FEMALE,1,57,0.30798355,0.7661677,-8.89771,25.08577561,2319,2974.062792,2889.542739,3,-0.49,1.33E-17,-0.499986956,0.499986956,0.22790672,0.251961783,-0.000146476,0.007369471,0.000221573,-0.09740162,0.073628776,0.500271355,2836.893261,21.91688676,0.045700934
FEMALE,1,58,0.31426993,0.31468078,-11.988689,26.69385779,2754,2755.437992,3741.294858,6,-0.08,-1.32E-05,-0.5,0.499986767,0.22393653,0.223357012,-7.96E-06,0.000912142,7.44E-05,-0.04067478,0.044168554,0.323103743,2673.689924,21.24561174,0.039158047
FEMALE,1,59,0.30235475,0.40142807,-11.648969,24.88234282,1027,2766.398294,3760.114231,37,-0.5,-1.16E-17,-0.499987261,0.499987261,0.21832713,0.235472023,4.55E-06,0.001057341,5.99E-05,-0.021947676,0.019597478,0.137030979,2461.574248,21.66645802,0.020979012
MALE,0,0,0.33808982,0.2368656,-12.034601,25.8969335,1170,2508.291002,3781.157124,13,0.48,-2.15E-05,-0.5,0.499978526,0.42468724,0.312165152,-1.59E-06,-0.000508451,9.46E-06,-0.020782119,0.01966336,0.345347255,2440.51058,19.64169469,0.040591125
MALE,0,1,0.39372557,0.14794049,-8.497447,20.03489292,1413,2192.556476,1762.056569,11,-0.22,-2.78E-05,-0.5,0.499972185,0.44804138,0.460256048,2.77E-05,0.001282318,2.24E-05,-0.004306843,0.021061396,0.310283061,1913.805869,18.71156982,0.072550695
MALE,0,2,0.4184204,0.38399702,-16.012836,27.68007052,2627,2565.849923,2183.208436,15.5,0.49,1.64E-17,-0.499981972,0.499981972,0.36208415,0.509649802,-1.24E-05,-0.000309686,3.91E-05,-0.017582323,0.005342135,0.158705595,2385.41752,19.52987459,0.023286084
MALE,0,3,0.37278897,0.2269659,-13.692641,27.83434439,1371,1942.514768,2278.335232,14,-0.49,8.52E-18,-0.499975011,0.499975011,0.4082182,0.455991965,1.42E-05,0.001223085,2.44E-05,0.07244486,0.010973573,0.271711019,1896.620834,20.36379526,0.063501265
MALE,0,4,0.44562763,0.095442854,-11.325241,25.244802,1161,2086.056667,3319.733131,12,-0.23,-2.71E-05,-0.5,0.499972861,0.5197783,0.345740519,4.55E-05,0.001203328,6.13E-05,-0.023440838,0.019611962,0.262349031,1977.328339,19.85348869,0.04838643
MALE,0,5,0.42685872,0.19919193,-16.299236,23.69835341,1873,2393.537867,1952.788211,17.5,0.48,-1.66E-05,-0.5,0.499983352,0.4442855,0.495539624,-1.07E-06,-3.91E-05,5.75E-06,-0.003786913,0.006238752,0.155016968,2105.198585,19.48657976,0.028509845
MALE,0,6,0.37794366,0.69405997,-12.292073,26.57582986,1215,2367.979092,2341.412097,15,-0.19,-2.07E-05,-0.5,0.499979281,0.44932705,0.406282995,1.11E-05,0.000285786,2.98E-05,-0.045506123,0.006153494,0.193835014,2166.07255,19.40192274,0.044011787
MALE,0,7,0.356684,0.35910186,-11.213192,24.41748476,873,2312.970257,2829.617873,8,-0.16,-2.44E-05,-0.5,0.499975555,0.40398026,0.516821012,2.39E-05,0.000305782,6.10E-05,0.004353809,0.007603221,0.194750471,2115.420502,20.10233953,0.042570493
MALE,0,8,0.43220708,0.19982219,-12.43436,19.81664181,1053,2152.323298,2876.200366,11,-0.01,2.94E-18,-0.499974135,0.499974135,0.5110467,0.424324073,5.76E-07,-0.000159862,-1.52E-05,0.015660308,0.009057529,0.251138744,2053.043357,18.13811489,0.03526256
MALE,0,9,0.4990486,0.35155722,-11.71634,22.68589842,1797,2368.460776,2202.4236,16,0.45,-2.25E-05,-0.5,0.499977494,0.5167401,0.462194405,1.44E-05,8.51E-06,1.40E-05,-0.02413817,0.007518977,0.229608441,1953.901744,18.1434658,0.035438284
MALE,0,10,0.40976298,0.21416834,-12.285724,22.74729192,1491,1899.159645,2454.39797,6,0.37,9.39E-18,-0.499979353,0.499979353,0.4620682,0.404211827,2.89E-06,0.003160423,7.19E-06,0.072539486,0.003639533,0.184520469,1882.71881,19.95948671,0.036928682
MALE,0,11,0.40067345,0.13472848,-12.657727,22.56340355,800,2134.311218,3388.896094,,-0.44,-1.58E-17,-0.499965285,0.499965285,0.37913123,0.41931897,1.09E-05,-0.001806115,2.50E-05,-0.5740999,0.02147486,0.356014003,1991.769306,19.60870435,0.082857473
MALE,0,12,0.39336896,0.4062814,-13.9995575,24.91898882,2827,2251.42224,3940.3833,9,-0.42,-1.81E-05,-0.5,0.499981895,0.48744154,0.438766509,-2.48E-06,0.000322477,2.64E-05,-0.035951924,0.009940486,0.202697861,2072.691825,18.71322479,0.029631526
MALE,0,13,0.31354693,0.04099264,-15.386708,30.61585295,1103,2138.354311,2501.949795,3,-0.46,5.81E-18,-0.499974428,0.499974428,0.42565957,0.518548869,-1.72E-05,-0.002345168,8.94E-06,-0.041744728,0.013189148,0.417976094,2091.79904,21.99574843,0.083110489
MALE,0,47,0.36333546,0.0895837,-15.908746,28.74250883,1021,1938.740089,1574.246154,12,-0.47,-2.72E-05,-0.5,0.499972797,0.4765282,0.513734438,4.21E-06,-0.00013468,2.28E-06,-0.0418869,0.006013604,0.230548192,1904.874275,21.60030944,0.056443768
MALE,0,14,0.51004654,0.34741488,-14.979315,25.32403779,2463,2755.970719,3631.63542,3,-0.48,-2.05E-05,-0.5,0.499979501,0.38684404,0.56582916,1.79E-05,-1.18E-06,2.79E-05,0.054378834,0.005721952,0.200103281,2211.071856,17.95884644,0.024711201
MALE,0,15,0.36962506,0.10397793,-13.749599,24.84859431,774,2225.278514,3782.730054,4,-0.05,-9.61E-18,-0.499978865,0.499978865,0.33165833,0.463265,-2.36E-05,0.000683236,5.83E-05,-0.42315173,0.006842665,0.161840835,2107.268506,20.69180941,0.042115474
MALE,0,16,0.34673324,0.15711896,-11.908227,17.33097118,806,2097.967943,2118.711618,5,0.31,-2.68E-05,-0.5,0.499973233,0.45877555,0.445273913,-1.38E-05,-0.001040327,3.75E-05,-0.2465787,0.013913048,0.542548793,2108.828303,21.12334896,0.147083245
MALE,0,17,0.30641434,0.108636655,-16.734898,31.3251102,1172,2568.207027,4633.97693,20,-0.16,-1.93E-05,-0.5,0.499980717,0.31680718,0.427041285,-2.23E-05,-9.72E-06,2.57E-05,-0.031425748,0.01680258,0.231496292,2465.513658,22.77126167,0.054433302
MALE,0,18,0.39616263,0.1063109,-12.402389,20.04165846,995,1998.228245,1711.112123,15,-0.25,-1.83E-05,-0.5,0.499981665,0.39652088,0.318034779,-9.08E-06,-0.001204914,3.14E-05,-0.122127794,0.005657047,0.119302607,1860.950748,19.83083196,0.050807504
MALE,0,19,0.38240403,0.2909542,-12.622769,26.38809252,846,2382.961353,2905.004859,6,-0.31,-1.39E-17,-0.499975561,0.499975561,0.426171,0.498291776,-4.73E-05,8.72E-05,0.000121674,-0.015731854,0.006149192,0.163864551,2003.074483,19.5427816,0.039300696
MALE,0,20,0.397991,0.4307762,-14.502572,22.25692952,1242,2143.546938,2930.215291,11.5,0.25,-1.61E-17,-0.499976461,0.499976461,0.3616699,0.421989359,-1.39E-05,0.000431439,4.80E-05,0.009226681,0.003993466,0.159184436,2115.998397,19.98267211,0.051362101
MALE,0,21,0.3560634,0.29574993,-14.000045,27.2275548,1539,2102.621264,3092.047866,11,-0.09,-2.92E-05,-0.5,0.499970784,0.39483657,0.483998369,1.03E-05,0.00036707,3.45E-05,-0.0646965,0.029811483,0.470506168,2040.96601,19.97947705,0.088389818
MALE,0,22,0.37420276,0.1261828,-14.0886,22.87939298,1045,2108.87179,2489.815953,10,0.32,-5.00E-18,-0.499977996,0.499977996,0.364383,0.429012259,2.70E-06,0.000482545,-4.13E-05,0.023130601,0.007987911,0.155518869,2011.174593,19.99523926,0.02987444
MALE,1,23,0.33588174,0.23163562,-12.261849,25.18967724,905,2244.497852,3874.595944,14.5,0.15,8.09E-18,-0.499982201,0.499982201,0.37202555,0.482668092,1.41E-05,0.001196711,1.88E-05,0.003702381,0.011655941,0.167313901,2200.110172,20.70886562,0.024406337
MALE,1,60,0.37876478,0.13214144,-11.278614,24.75027013,1042,2307.963743,4933.079678,12,-0.45,-1.89E-05,-0.5,0.499981058,0.36149934,0.408244349,2.53E-05,0.003652983,0.000105466,-0.037651774,0.014385697,0.158202797,2201.574744,19.59283136,0.042708876
MALE,1,26,0.3844015,0.28614905,-14.295413,22.966324,2446,2484.888337,1854.07852,21,-0.26,-7.31E-18,-0.499983935,0.499983935,0.34449196,0.413162887,1.92E-05,0.000226049,3.91E-05,-0.22145031,0.02109565,0.323429517,2318.418945,19.71906654,0.036851246
MALE,1,27,0.43921813,0.10800604,-12.121632,23.41515756,2314,2750.03548,2190.574371,3,-0.43,0,-0.499984721,0.499984721,0.3987974,0.36987089,2.73E-06,0.0009513,-1.02E-05,-0.28547552,0.031589463,0.332002639,2564.125391,19.53383316,0.027106547
MALE,1,61,0.42930755,0.17553228,-14.756426,19.29365671,1880,2387.082046,2242.936493,4,-0.41,-1.84E-05,-0.5,0.499981637,0.3878025,0.382252794,-2.61E-06,0.000417807,1.22E-05,-0.80799633,0.009447234,0.142500144,2179.783574,18.06802383,0.017970404
MALE,1,28,0.41783437,0.22835745,-12.78442,23.12928343,1175,2340.299838,2240.140471,14,-0.42,2.08E-17,-0.499977095,0.499977095,0.38661686,0.415975843,5.36E-06,0.000183208,-2.88E-05,-0.0869557,0.013870497,0.218077199,2203.2805,18.87835516,0.027296194
MALE,1,29,0.46444127,0.26963767,-11.338798,23.73029554,2342,2742.476911,4940.38625,3,-0.05,1.85E-17,-0.499981904,0.499981904,0.40442178,0.416229416,-1.97E-05,-8.42E-06,2.84E-05,-0.036863144,0.015629103,0.307007147,2443.817383,17.75944522,0.027092852
MALE,1,48,0.40622514,0.16509137,-13.406479,22.2191577,1558,2807.773995,4017.838081,3,0.08,-1.00E-17,-0.499982385,0.499982385,0.3189838,0.354534566,9.40E-06,8.49E-05,1.08E-05,0.035670627,0.007723058,0.113119113,2285.033511,18.02642378,0.013521328
MALE,1,62,0.37420467,0.09917124,-11.395316,20.31271118,1474,2464.953798,2382.004201,11,-0.05,-9.78E-18,-0.499978499,0.499978499,0.37359747,0.565064656,-4.90E-05,0.001517899,1.98E-05,-0.010467323,0.021301992,0.31900542,2393.382741,18.39104938,0.028969183
MALE,1,34,0.4112896,0.29989398,-13.232432,22.41596913,1863,2560.423587,3396.345878,13,-0.15,-2.56E-17,-0.499982683,0.499982683,0.31235683,0.379321074,-1.45E-06,0.000374879,-3.72E-06,-0.13403319,0.011481036,0.151643719,2452.906758,18.80657868,0.016387137
MALE,1,63,0.38292482,0.1246095,-11.56518,21.06535995,2007,2397.327692,2872.069849,17,0.21,-7.71E-18,-0.499983041,0.499983041,0.3518119,0.450411387,-2.77E-05,0.00055691,1.62E-06,-0.020481339,0.014341775,0.218485143,2182.123047,19.56142466,0.021558465
MALE,1,35,0.4332259,0.12870127,-12.175008,21.93317294,1220,2375.904413,3807.809758,20,0.31,-2.43E-17,-0.499981417,0.499981417,0.3106716,0.277023194,1.10E-05,0.001918785,2.06E-05,-0.020184271,0.009271862,0.121766769,2123.138086,17.76595824,0.014075868
MALE,1,36,0.3581538,0.06544617,-15.583013,20.34077537,1394,2667.6324,4322.911934,3,-0.09,-2.02E-05,-0.5,0.499979818,0.31849018,0.464062892,-3.25E-05,0.000124496,5.48E-05,-0.6604936,0.005590329,0.106785674,2500.586243,18.97112092,0.015960835
MALE,1,64,0.40711525,0.5600059,-9.7086,21.22913182,1464,2205.862136,2033.272885,15,-0.09,-1.50E-05,-0.5,0.49998501,0.31842753,0.325172395,-1.26E-05,0.002220217,-3.11E-05,-0.0835579,0.014569353,0.271398124,2046.259419,20.01438925,0.039465322
MALE,1,37,0.37425292,0.6714213,-11.85075,25.66297531,1049,2226.723737,1969.453358,11,-0.17,-2.22E-05,-0.5,0.499977829,0.53622514,0.425757818,-9.26E-06,0.001348351,1.26E-05,-0.23419158,0.011664509,0.274051332,2054.84437,19.16363379,0.043209163
MALE,1,38,0.45298135,0.11816805,-7.822314,19.79742694,1787,2617.812634,2675.187012,9,-0.24,-7.68E-18,-0.499980087,0.499980087,0.40316728,0.350431561,-6.19E-05,-8.58E-05,2.24E-05,-0.049532026,0.022393312,0.271978502,2272.127223,17.80506235,0.052129988
MALE,1,65,0.43624717,0.30472466,-13.675567,21.91332328,2902,2622.81228,3274.213909,3,0.03,-2.19E-05,-0.5,0.499978137,0.4049621,0.390672222,3.78E-08,-0.000157149,1.46E-05,0.003067506,0.02551684,0.299074844,2269.289022,17.40491167,0.02946653
MALE,1,42,0.3742922,0.23606978,-7.640418,22.54150426,1231,2110.267172,4063.914763,3,-0.08,-2.33E-18,-0.499972646,0.499972646,0.3649704,0.487903662,-0.0001062,0.000247526,7.04E-05,-0.0941441,0.018249068,0.278578462,1854.285305,18.46932114,0.073593039
MALE,1,66,0.3885232,0.34895393,-11.152395,25.45256388,936,2174.479897,5167.350877,17,-0.48,0,-0.499977141,0.499977141,0.38049063,0.424201913,-4.25E-05,-0.00126917,-5.36E-05,0.004692904,0.015623697,0.18096856,2123.438491,20.14421105,0.030723385
MALE,1,50,0.41960135,0.40401104,-10.235788,24.3283124,1021,2151.248459,3501.85948,20,-0.11,-2.25E-05,-0.5,0.499977451,0.4054004,0.400605071,-2.50E-05,0.000214482,2.63E-06,-0.06410033,0.011782715,0.167815339,2053.312138,19.45773212,0.045211367
MALE,1,44,0.3780877,0.37261248,-13.771322,24.31344402,1988,2645.750664,2094.480544,14,-0.49,-1.71E-05,-0.5,0.499982872,0.32126138,0.371458521,1.31E-07,0.000399901,1.91E-05,-0.15765308,0.017109402,0.275560651,2314.780042,19.15954987,0.023985795
MALE,1,45,0.3986774,0.12498577,-13.011938,21.7872563,2816,2696.255416,1981.939286,18,0.03,-1.50E-05,-0.5,0.499985039,0.3980755,0.467943348,-1.86E-06,0.000320751,8.56E-06,-0.032378543,0.02245615,0.276996994,2532.447661,18.17880004,0.030457763
MALE,1,52,0.42610028,0.3198163,-10.940389,22.83797067,1120,2353.582805,3427.441907,4,0.04,-3.33E-05,-0.5,0.499966715,0.47212192,0.426061392,-4.19E-05,0.001598399,7.01E-06,-0.8936582,0.026019845,0.379760979,2160.232341,19.17474145,0.060201183
MALE,1,67,0.34935665,0.30216745,-13.829844,25.93211889,1160,2246.362132,2659.071258,17,-0.16,-3.61E-18,-0.499980096,0.499980096,0.41159695,0.380531393,-3.43E-05,-5.41E-05,-1.05E-05,-0.08642268,0.013826357,0.178599252,2125.367205,21.1410007,0.035429221
CHILD,0,0,0.41501796,0.115453444,-12.833456,19.40450728,1839,2805.449123,1906.784088,3,0.17,7.38E-18,-0.49998376,0.49998376,0.3324193,0.483362721,3.96E-05,0.000780538,-3.75E-05,-0.015630087,0.011070215,0.067847162,2538.098662,18.86096112,0.008437697
CHILD,0,1,0.35284072,0.11806228,-7.921225,25.21224904,3427,3198.79439,3228.672451,18,-0.27,-1.58E-05,-0.5,0.499984242,0.3745925,0.626739592,0.00063924,0.005444092,-0.000394577,-0.036417622,0.07436712,0.430740708,3070.294603,19.1150738,0.03201013
CHILD,0,2,0.44559366,0.07484487,-3.5891771,20.06387019,3299,3439.372765,1715.882183,16,0.21,-3.90E-18,-0.499986281,0.499986281,0.38089195,0.573037708,-9.24E-05,0.00176911,-0.000197874,-0.021992682,0.06537691,0.492716705,3218.321679,18.29099304,0.031357099
CHILD,0,3,0.3883494,0.13672777,-3.608008,20.37256646,1204,3101.614787,2547.837106,19,0.41,-3.55E-18,-0.499984383,0.499984383,0.30960587,0.44530286,-5.60E-05,0.007705786,8.17E-05,-0.015605827,0.070438094,0.46756442,2930.218038,18.09914769,0.049814411
CHILD,0,4,0.34577182,0.02733791,-9.619718,20.23049521,1562,2650.664763,3128.734408,13,0.21,6.09E-18,-0.49998661,0.49998661,0.362091,0.558819689,1.24E-05,0.002511425,9.65E-05,-0.011114166,0.016635219,0.236745994,2610.809103,17.90690176,0.019592044
CHILD,0,5,0.37380466,0.46341982,-10.889669,22.40663552,1474,3427.104326,4796.685958,16.5,0.36,-1.45E-17,-0.499984004,0.499984004,0.27441144,0.361053898,0.000486585,0.002633415,-0.000467665,-0.0615024,0.023475237,0.213649574,2972.787676,18.72024052,0.021448554
CHILD,0,6,0.31189921,0.04759064,-11.230921,21.91461933,1294,3357.235792,5466.828946,7,-0.3,-1.31E-05,-0.5,0.499986899,0.2603497,0.366077757,-0.00019685,0.001547578,6.88E-05,0.014372505,0.014677281,0.107130622,2876.392201,18.01975123,0.01328009
CHILD,0,7,0.31411743,0.007938921,-10.9234295,22.91421461,591,2684.535575,3450.766282,15,-0.19,-1.64E-05,-0.5,0.499983641,0.1970178,0.188549669,-6.13E-05,0.002321431,0.00010531,-0.001358387,0.009071403,0.092898092,2578.081521,18.95886559,0.008631793
CHILD,0,8,0.3301604,0.015066268,-10.214099,21.95359468,2289,3210.449773,6860.25613,43,-0.13,-1.10E-05,-0.5,0.499989049,0.27662185,0.39543782,4.13E-05,0.000687261,0.000212606,-0.06299331,0.015529398,0.142876248,2775.378394,18.32586083,0.014638962
CHILD,0,9,0.33519045,0.053712558,-10.540625,22.27541494,3844,3222.425265,3853.480755,22,-0.01,6.04E-18,-0.499986722,0.499986722,0.3682632,0.643848543,3.86E-05,0.00120769,-2.27E-05,-0.011023209,0.026285728,0.222005969,2872.927429,18.57863827,0.018472442
CHILD,0,10,0.3392354,0.020239243,-11.201872,24.14983869,2984,3404.163864,5180.668573,18,0.15,-1.19E-05,-0.5,0.499988075,0.24381173,0.342968608,6.60E-07,0.001423949,0.000132906,-0.055405367,0.021221824,0.192412265,3063.21539,18.55051038,0.00864798
CHILD,0,11,0.49023938,0.49478427,-9.282906,18.37365866,4331,3359.537827,4702.215712,6,0.34,2.16E-17,-0.499984192,0.499984192,0.51004404,0.425251909,-1.31E-05,0.000823548,8.44E-05,-0.008303774,0.05934625,0.276474899,4121.536453,16.60025328,0.01912134
CHILD,0,12,0.42060605,0.021762429,-9.802018,21.72613668,6006,3115.56491,5159.040509,9,-0.5,-2.44E-18,-0.49998926,0.49998926,0.41460308,0.585471852,7.49E-06,0.000681369,3.77E-05,-0.0170414,0.03426768,0.294370043,3088.026337,16.61090055,0.021572723
CHILD,0,13,0.26702407,0.008244283,-17.599468,25.15020877,933,2492.557178,2228.792056,18,0.18,9.93E-18,-0.499978175,0.499978175,0.31450844,0.482665128,-7.84E-06,0.000429175,3.00E-05,-0.07099118,0.011391907,0.101773579,2292.622685,20.85226562,0.031726271
CHILD,0,47,0.32416022,0.04384604,-6.962893,29.8507452,293,2438.567959,2084.065712,3,0.14,0,-0.499962589,0.499962589,0.44893834,0.468148749,-3.76E-05,0.006432177,0.000111302,-0.40026268,0.026002185,0.211952475,2463.100561,19.5488507,0.05830973
CHILD,0,14,0.34355405,0.435955,-11.741429,21.44198418,2776,3374.475389,3231.195976,7,-0.03,-1.49E-05,-0.5,0.499985059,0.25555483,0.356559268,-1.92E-06,0.000454463,0.000162744,-0.032679714,0.030794252,0.244674992,2985.380496,18.68863986,0.023186794
CHILD,0,15,0.3384682,0.037666637,-9.078591,25.95356059,648,3415.648928,5031.5867,22,0.27,-1.36E-05,-0.5,0.499986362,0.25381216,0.35490138,0.000776869,0.004322506,-0.000555731,-0.004119198,0.026891246,0.17303307,3296.24814,19.9013121,0.015353506
CHILD,0,16,0.36689097,0.015588082,-9.214707,23.48263276,991,2464.568332,4780.487231,14,0.27,0,-0.499986438,0.499986438,0.3705754,0.734724244,0.000608762,0.006307735,-0.00010283,-0.008887994,0.012885232,0.140507344,2360.111658,19.33489505,0.015132342
CHILD,0,17,0.3476722,0.101611234,-8.250591,24.39296675,1062,3031.402819,3019.846415,13,-0.48,-1.35E-05,-0.5,0.4999865,0.307738,0.641814013,0.000767988,0.005298386,-0.000410081,-0.032596726,0.022520324,0.122827021,2398.908317,19.02473343,0.007755124
CHILD,0,18,0.46238777,0.842429,-7.814409,20.85960579,4114,2684.492484,3648.89747,13,-0.02,-3.84E-18,-0.49999035,0.49999035,0.45830974,0.609367982,0.000570242,0.001432173,-0.0009203,-0.032821957,0.016742593,0.177774407,2881.932058,17.8942091,0.020191197
CHILD,0,19,0.36956087,0.23976308,-10.215245,19.89873207,1103,3349.899594,3658.902635,18,0.27,5.26E-18,-0.499981499,0.499981499,0.27409032,0.340769117,-5.83E-05,0.000986883,0.000269956,-0.05210489,0.013628772,0.163387021,2945.647809,17.1793592,0.019432667
CHILD,0,20,0.37840816,0.030284131,-7.3500147,20.22225416,1572,3164.074665,4759.938017,11,-0.45,7.14E-18,-0.499988576,0.499988576,0.29411063,0.384824988,8.98E-05,0.002225657,0.000227714,-0.001875246,0.022214081,0.179123169,2855.4902,16.09648855,0.02479348
CHILD,0,21,0.37573612,0.3913537,-7.0729513,22.94667554,4317,3180.328528,4069.816946,12,-0.19,-2.07E-05,-0.5,0.499979322,0.450165,0.61577045,-5.81E-05,0.001306399,-8.80E-05,-0.18450071,0.1126308,0.726402147,3073.265581,17.40904431,0.069179888
CHILD,0,22,0.29491776,0.57992166,-9.608074,21.13253438,538,3257.202735,4164.588026,17,-0.15,-1.33E-18,-0.499980225,0.499980225,0.20935224,0.186405135,-0.000339554,0.025536552,0.000409829,-0.004105798,0.04456137,0.20284831,3103.643412,20.66798629,0.020131322
CHILD,1,23,0.3636211,0.030490562,-9.256385,28.05541492,1307,2852.276619,6226.106863,4,0.47,-1.08E-05,-0.5,0.499989196,0.32389203,0.456082348,0.000101439,0.009263087,0.000125025,-0.22945012,0.017743887,0.145436422,2562.901692,19.16926043,0.029599376
CHILD,1,24,0.3856129,0.51229846,-7.063573,22.36977947,2613,2805.208175,2771.871961,11.5,0.27,-3.57E-18,-0.49998522,0.49998522,0.29082415,0.363683639,0.0003008,0.004412823,-1.28E-05,-0.09638762,0.029689455,0.304496478,2623.33429,18.0318247,0.07239921
CHILD,1,60,0.34437236,0.24189208,-9.920753,25.42909515,1384,2830.074891,2421.936268,22,-0.44,0,-0.49998682,0.49998682,0.31394044,0.424685872,-6.87E-05,0.005556202,0.000203588,-0.011451457,0.021718979,0.214557064,2499.280077,18.9359001,0.02847039
CHILD,1,27,0.39358935,0.027680553,-9.363378,25.47264397,2614,2921.941315,3392.934398,42,-0.05,-8.97E-06,-0.5,0.499991031,0.27657875,0.35025341,2.03E-05,0.009022985,0.000265742,-0.109145455,0.022598123,0.197019184,2698.800345,18.78765839,0.023510275
CHILD,1,68,0.36568028,0.41312662,-8.414299,24.76386547,1149,2761.704995,2865.845772,22,0.1,1.32E-17,-0.499985057,0.499985057,0.31359038,0.334922401,1.15E-05,0.020179415,0.000169287,-0.09782144,0.048821516,0.477975291,2647.764452,19.41687729,0.050111534
CHILD,1,29,0.5065967,0.010686092,-11.128318,23.73492837,4362,4246.417916,6539.349457,26,0.09,-1.18E-05,-0.5,0.499988204,0.58080673,0.38634105,1.94E-05,0.000103601,0.000103199,-0.12592869,0.0139885,0.15549422,3401.509186,14.66419238,0.01295071
CHILD,1,69,0.3927466,0.1042892,-9.782616,26.95102739,4602,3388.602615,4280.654208,12,-0.29,-1.52E-05,-0.5,0.499984788,0.30863857,0.410248359,6.54E-05,0.000204107,0.000254838,-0.008978873,0.12197878,0.839560043,3370.285612,18.75991662,0.055433745
CHILD,1,70,0.33681533,0.45477608,-12.275727,26.91088438,2378,3444.073877,2754.125556,36,-0.41,-1.20E-05,-0.5,0.499987997,0.28969115,0.43412012,1.01E-05,0.001002916,6.78E-05,-0.07329206,0.01717653,0.228516358,2888.377258,18.16905703,0.033919331
CHILD,1,34,0.40575483,0.012486918,-10.353537,25.16256714,4053,3343.463682,5908.97572,13,0.41,1.82E-17,-0.499991122,0.499991122,0.34347776,0.489618598,2.74E-05,0.001639693,0.000212658,-0.116128325,0.021798708,0.220850587,3168.854772,18.09215066,0.026614843
CHILD,1,38,0.45200205,0.023609476,-9.804942,25.64185047,3956,3494.253308,4469.996826,30,-0.38,0,-0.499985513,0.499985513,0.41031635,0.581735408,0.000194434,0.000107958,-0.000120074,-0.012271542,0.038679637,0.384718331,3157.55757,16.63202643,0.045128932
CHILD,1,42,0.3157274,0.12222515,-12.150422,29.88212562,2929,3027.420922,4263.855257,18,-0.34,-1.61E-05,-0.5,0.49998394,0.3996088,0.623442417,1.37E-05,0.001361772,0.000104305,-0.009625805,0.040378656,0.285779541,2900.142882,19.82863472,0.036858136
CHILD,1,43,0.37012842,0.50739753,-11.803545,27.080248,3219,2715.740777,2729.618858,18.5,0.28,-7.48E-18,-0.499990257,0.499990257,0.30469862,0.460552456,2.05E-05,0.005067462,8.99E-05,-0.06763001,0.014601069,0.172573741,2744.880326,19.68285204,0.022441849
